time,open,high,low,close
1653476400,3952.98,3954.98,3939.23,3943.71
1653480000,3943.58,3949.33,3932.83,3947.08
1653483600,3946.71,3950.83,3934.83,3935.58
1653487200,3935.83,3940.33,3919.33,3926.71
1653490800,3926.58,3932.33,3917.33,3929.83
1653494400,3929.46,3959.33,3925.08,3950.58
1653498000,3950.71,3980.58,3941.33,3969.83
1653501600,3970.08,3970.83,3948.08,3957.83
1653505200,3957.58,3963.58,3937.33,3950.58
1653508800,3949.83,3957.83,3939.08,3951.46
1653512400,3950.83,3985.08,3932.08,3982.83
1653516000,3983.33,4000.83,3970.58,3981.83
1653519600,3982.33,3982.58,3960.33,3969.23
1653526800,3977.13,3979.88,3973.63,3978.38
1653530400,3978.88,3981.13,3971.38,3972.63
1653534000,3971.88,3995.88,3971.38,3994.63
1653537600,3994.38,3996.38,3975.88,3977.13
1653541200,3977.26,3981.88,3974.13,3977.88
1653544800,3977.63,3979.38,3967.01,3978.38
1653548400,3978.63,3979.01,3968.63,3969.38
1653552000,3969.01,3973.13,3964.01,3966.88
1653555600,3966.63,3973.88,3963.63,3972.13
1653559200,3972.26,3995.63,3972.01,3995.38
1653562800,3995.63,3995.63,3971.13,3976.13
1653566400,3975.88,3991.38,3972.38,3989.38
1653570000,3989.13,3995.13,3982.88,3992.01
1653573600,3992.38,4012.38,3991.63,4004.88
1653577200,4004.13,4007.88,3988.88,4003.38
1653580800,4003.13,4033.48,3990.38,4031.23
1653584400,4031.48,4045.98,4029.73,4045.73
1653588000,4045.98,4055.23,4042.98,4049.98
1653591600,4049.73,4069.73,4047.98,4069.23
1653595200,4069.48,4076.23,4060.73,4068.48
1653598800,4068.23,4072.23,4059.73,4065.98
1653602400,4065.73,4075.98,4051.48,4058.73
1653606000,4059.23,4059.23,4049.73,4053.73
1653613200,4052.88,4060.26,4052.13,4056.51
1653616800,4056.38,4061.33,4055.13,4059.08
1653620400,4058.83,4061.58,4043.83,4049.33
1653624000,4049.58,4054.83,4047.58,4052.58
1653627600,4052.33,4054.08,4047.83,4048.83
1653631200,4049.08,4055.33,4048.58,4050.58
1653634800,4050.71,4056.58,4050.08,4054.33
1653638400,4054.08,4057.08,4047.83,4052.08
1653642000,4052.33,4058.58,4047.46,4057.96
1653645600,4058.33,4061.58,4051.33,4055.83
1653649200,4055.71,4072.78,4053.83,4070.78
1653652800,4070.91,4079.03,4063.53,4076.53
1653656400,4076.41,4076.41,4066.78,4073.53
1653660000,4073.28,4073.28,4059.03,4060.03
1653663600,4060.28,4089.28,4058.78,4087.28
1653667200,4087.03,4120.63,4080.63,4116.03
1653670800,4116.28,4128.48,4112.28,4114.98
1653674400,4115.23,4131.68,4110.73,4130.43
1653678000,4130.68,4134.06,4123.43,4129.43
1653681600,4129.56,4133.43,4124.78,4128.53
1653685200,4128.78,4137.73,4125.53,4136.98
1653688800,4136.48,4159.18,4135.43,4159.18
1653692400,4158.18,4170.18,4155.68,4168.23
1653872400,4161.93,4167.68,4160.56,4166.56
1653876000,4166.68,4175.93,4165.56,4170.43
1653879600,4170.18,4173.43,4165.68,4171.68
1653883200,4171.43,4176.43,4168.68,4172.93
1653886800,4173.18,4181.56,4171.43,4178.56
1653890400,4178.43,4179.68,4174.43,4176.43
1653894000,4176.18,4181.18,4175.18,4180.68
1653897600,4180.93,4193.43,4178.68,4193.18
1653901200,4192.93,4197.93,4189.68,4193.68
1653904800,4194.43,4200.18,4191.43,4197.68
1653908400,4197.93,4202.68,4196.43,4197.18
1653912000,4196.93,4204.93,4195.43,4202.93
1653915600,4203.06,4203.18,4187.93,4192.56
1653919200,4192.68,4192.68,4184.68,4186.68
1653922800,4186.56,4186.56,4179.93,4184.68
1653926400,4184.81,4187.43,4169.18,4174.31
1653930000,4174.18,4181.68,4169.18,4179.68
1653933600,4179.93,4186.43,4175.68,4181.93
1653937200,4182.18,4188.93,4176.83,4180.08
1653958800,4177.13,4177.26,4163.58,4170.98
1653962400,4171.11,4182.98,4170.48,4181.03
1653966000,4181.28,4182.23,4154.88,4160.88
1653969600,4160.76,4166.13,4150.76,4161.88
1653973200,4161.76,4170.68,4160.13,4170.68
1653976800,4170.56,4171.43,4162.43,4167.43
1653980400,4167.18,4170.06,4165.18,4168.43
1653984000,4168.68,4172.18,4164.43,4164.93
1653987600,4165.18,4167.18,4146.68,4152.18
1653991200,4151.68,4153.43,4137.43,4142.81
1653994800,4142.68,4168.18,4142.43,4159.68
1653998400,4159.56,4159.68,4124.93,4132.18
1654002000,4132.06,4147.18,4125.43,4139.18
1654005600,4139.68,4151.43,4135.31,4140.18
1654009200,4140.41,4140.93,4125.18,4126.18
1654012800,4126.68,4146.18,4107.93,4117.56
1654016400,4117.18,4140.18,4105.68,4134.68
1654020000,4134.56,4154.43,4117.93,4151.68
1654023600,4151.43,4163.43,4140.43,4157.18
1654027200,4156.93,4168.93,4141.68,4167.93
1654030800,4167.43,4170.18,4127.93,4135.93
1654034400,4136.18,4158.18,4126.18,4133.43
1654038000,4135.43,4137.93,4126.18,4135.68
1654045200,4139.63,4146.01,4135.76,4145.38
1654048800,4145.88,4151.38,4142.13,4150.63
1654052400,4150.88,4154.88,4150.63,4152.38
1654056000,4152.13,4159.13,4151.13,4155.88
1654059600,4155.76,4156.63,4148.13,4148.63
1654063200,4148.88,4149.63,4145.13,4148.63
1654066800,4148.88,4150.63,4141.13,4149.38
